change_request_status_id|change_request_id|sla_change_status|created_date_utc|created_user
4219|1898|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000866A6A6F1F81F997CDDBDB9BDE4FF2E15AE00AB3276C6EF80257DE75BFCFD5DDB6EABF811BEBAF39E2B1FFC4222FE096
4220|1897|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000FBEBD2A80613EC9728DEBFF680BDCA714DC08453647D13534EEC732600A546281DDC74403853F05D8A13B5AAA0CAED23
4221|1896|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000005EC691ABA2B79DF3C2057505E5F0D9E37EC76FB6D798F7A536C1E3A77CCFEEBE4244250F127A65E45017E70EE52D4052
4222|1895|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000009A5B8120A2BBC98A5640DDE6344E69FB8B1F248C08BD68639A0A1EEA8A9D5CE34CFED59225692334D2E0D171DD872341
4223|1894|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000006EF0CEC91B15C538E9291C7CFF719B5DACB482F8D2E81DEBAC6120D9BBAAC9F1B8D5954E5A8F0476704EFBB6D707941A
4224|1893|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000024233EE01B3F8461081D5911B61DD8F0B4FCD5FA1D8731A7CB2DE9F491D9DC0A82D020123853040B68ECA3C4C20B530
4225|1892|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000E7DD47D7B92F9286EB85FAD86FC9545BF81EDDC33BA613B08D66EED3FF11D2632C7AF081868C8031428B4554D893397A
4226|1891|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000015A3E9C9E9629B74E4AE97F4D228B8A90F3C298F1823A22BB393B513E6FFB642FD154B6331BB89723F7315EF18B8DB4D
4227|1890|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000F00E67D528E3D253ACCC0DE4C906E3C0D8579CD43E7E43AA0B5398397A4A160E840F8A42BB478B4D1399CCC57B008055
4228|1889|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000009219158685925A593EC7CCEDB206DE35B8F76E5F545351B94724F7E54FA2D4CE93B33DAC525F47341FF419255F3443DA
4229|1888|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000B41779E621EFE9550D42256D08263DC9A2F392D01B830C7CA954DD855EB71C04F0378C0A10969D0777CD977E1CD88884
4230|1887|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000000007F30977A729C08E3A13D72355DEA282DBEC409D681FCDC181E14169C4CC1E3081200B2E1EC07B7D6F1FE2721D4C3D
4231|1886|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000098F638ACCB99E6349728EE86C0FFDC5B9A0BC37D14D1BD5F686343F362AE0BD0C8052F424998B590E761B3D457E2E886
4232|1885|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000081BAA4C7C224D925E1F7BAE3999BBFA00BC6BE99C3FF124032ED035FBEFE89F2444DDDBDF27CEF0E77DD90E5CAD33656
4233|1884|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000006647FE70456D3A34577E663D491E3EF212C5067A7D75EFC28BD48DDA1D25DFE15DF1B2B7BE1246C5480DD837C8E98F19
4234|1883|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000D52270D9045179C1B220ED352DC9B3CAF4D33D2A52C22BBB492897003D954474696E700C981D5AE29A4DC920C7060AEE
4235|1882|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000002409EFBF9E272E014E89C157CF3BD150984DEACC7BC0AD517A16C1DBB326A222D62A9FEC59B737B230F6866489A53362
4236|1881|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000006CC5538583524DE324E68F72980B888A19B93CB6D8E3E0D90DC574B402F1BE1AF504B3D02D4A9245C0DAA558BE52E80B
4237|1880|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000003C694338FC91007A563C47727452C0F855C9B752F3D19FEDFAE9B24F5EF06C98F3D45148734978092DE21F8AE9060298
4238|1879|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000CB47B90BF79171460ACC15427F326244A3F73912637E5CB6F373D22324E6C5527346401323BA994C5F4D210DB08A73B9
4239|1878|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000277529D03BDE657538F7CD2ED2E43E5D966B5F6FD918D50997F8D04FFDC113660897AD1AB38FC63F480E2D07F67C9153
4240|1877|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000FD3395931E640E111EEE20A1B4DB954131A6ACB8BE2C462BC2D1A705716ACFA608B37E6433615C1507C4A4CB96A87DC3
4241|1876|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000042C8DA1C326AE8542ADA4FC8949DA7DC3ED33E37054F2C223667934FE8C8066FAFD464EB87DA3937932F1BBC28E1767D
4242|1875|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000716EE8AD9A71FFD088CC7CB1DCA581FD14F4EEE02A9BFB8E0D95059AA14F257394358458DFAD63D0611ABA1BAF81F8FC
4243|1874|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000002C10AA61698BC9627D27A1E9B01E5B4073FF3116A8A0DD0F936B867D591BA16940074552C88C41188F7DE5E8BBB76420
4244|1873|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000C799C9A7E9185264FE2B983EC866C947FE6B32C2527CD686C2DAEFDAE692D924B7D59A1193CA7CA44AB3B7800DEABF08
4245|1872|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000FEDBBED406DEAAA460392D9CFB168E6F4DAEACBEFDB40A6C28DD6D185B0C2E7DEABAC51B837B1C22C35FDC237F1CD1D1
4246|1871|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000C189EA2487687AF973EA898B4C478C5FD689CEBD034BD4A7D4A9B7F1D0176CC82B6D6715C9AF6DB96265521F60F2C7B1
4247|1870|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000002138FDEC178F05F7D41AD74A7B909423CB9B54F6565F5A6D17FAD515B5BA2D49C600380749786E8698D666F413DFC85E
4248|1869|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000AED8E9206BAED92725F4E1B7E49083E8B82AD4148C7D2786DD92B314F946B61B20AC7D02C8EB1D2A926D755F12A3676D
4249|1868|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000001FE46D533BFDF66709B549A259A6848F349B1D82B5CBB24317408935350490902961017187DA6334E95B23CDAB8EFFFA
4250|1867|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000EF94F52ACEF0300F43A03BE0D92D3C2292F49B5AA616141482A179AEFC5FA8EF5E9A7A8381F74E94B68EAFB9F612C835
4251|1866|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000048B05CFE6E4EEE9AAF68444CEB005B687B84A8D46D8E367FA5900995732D25AEB8A346329AA0321E60F52D164D8FB834
4252|1865|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000CF4D9218069CB0F7996913BD1A07F1BFC9C0AC1F23D33FA3690462BED040BF1B44A2BA79675FE0830F37AD562455E2E6
4253|1864|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000DFDBCCA66ED34A638E09136AA10DE6C9A415A762660E92E22E62CBCE026C5BCA00B6DC68248E8F42DFA6E5DF7B442B95
4254|1863|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000EA7DDCF047CB0B52BAC51D1BC23B35B4C40D63D815ECD80074ED78112E913B95FBB08AA5EF9A3CA2EDDAD58CDCD69A45
4255|1862|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000148E5AF7BD6BF23D44F150264148BAD3229C85CCC432EBF770D825CD3D8519C0A972B5771D488EB735B44B4CF57D3BE9
4256|1861|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000ACC62CDA9510B749DD87CA4D03A1F79D9711757D40DB45C0FECDE6D129A51D57568752C79FB508E7C4F72003AEE189D1
4257|1860|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000001923BC51F312C06FD29EA2E07DF35D2730416686C11281D3F2A6843E4DC62B6434E413FE89801941D00EB41D97D50F88
4258|1859|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000793D94E3893080B53966E0EA223FC8D2281F1C01988F0A43DFDC215A7FA60FF2B676754930DC6E6C2AED4DD58D7690F6
4259|1858|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000003DAB0DB3E2D43CD99BFA472B0A0F68E60380274E7F9C6046445EB9018D99A46269909AEFEDBC900E9FD2D2DB01745075
4260|1857|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000E004499102D0EB4F90020BDA602892B1525CA5E6AD2D041F4C26EAFB0B4FB1F4FB0544D63E43EB3F1ED796B0699F1AC6
4261|1856|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000003E49D0BF6F6652A169822C2A952C971F7B37CB7AEC4A60602FEC4A6A0C40BDE84F5EA759CEF7595ED6296A04EE1EF9A8
4262|1855|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000CC2EDCF5800BE858DB9E611900ACAAEA164C2BB69F4B68861D506EA8BF3461FF13CBF9980EAC9F3F2A8EC01AC3FC6B41
4263|1854|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000003C222C0EED5FA8D984799D32CADAFBF358FC816AF99A9571A4FD5D9D40DC20BA57BC026213B613D0A81D0C17C5CCFA6F
4264|1853|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000A314F77B8370FA143F0B3969CC5A553EF6F5E01A412964752A03A26446B86444BF425064C0E13F84C9E267CF89677512
4265|1852|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000280C57624198355FD32A2DC0E0040856959D16CC6CAECB1905B2929BC2BE5791DED2494E92DE19E597868067A8BEA5F4
4266|1851|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000A2B87AE96682E84C311F564E1BDC7646861E8346EE17D7EE9119B31103695FB95AF5E706457950542D925B0A1F23637F
4267|1850|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000080DB765971A6CFEEE8611383D26438562DC064130127552BAE42AA659BF7F506C5F261B5E77253C41012CF21D01BEDD
4268|1849|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000D4023C3C5519C943346BFF50EBFE0182558D332DDFE786917B0D559AA169AF601C45554134B2E109D68A44717AC9A988
4269|1848|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000640FCF8D2D2F01AA0EC05EAAAFA0A073645C6D0234FD84E056F9860675B6974DCF2077EA3C151E531407D6A5E7B31F4F
4270|1847|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000D058061FDF2B477C85EDA2FA6729E8A58D22690F4409B156DE368B3CE9BDD6A9AC27D6AE635A49D612378B0B02C7F952
4271|1846|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000003BC48564F8262512A10A9732E26E062C7161B45D477B79DB7DCF68E4ACF130DA866CA67F5E16B40E3349426E9DC3A528
4272|1845|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000A68EE105F52F64CE6297D33B960C56AD2BB8D0043556DC39408EFA0AA19B51BCE12B9DF1E27E39BFC5E1C9699D9A0369
4273|1844|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000657BBFD4DC873D32FF9DD0EF670797C913C59E9BA26483260FFAA786DFE80889FF80E2827EEABA5172575438DDB83CF5
4274|1843|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000001E4B61DC48AD7CBD4F4B7CD53570C05D6C8BB6C281ABF98AA174602E64DCB04424E9D0670807A513B435D551500D62D5
4275|1842|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000E50C67F6E153DC00A4CE18A2BBBBC039531BE0FF0D55D3ADFEA8089F335C25D723823829D17679DA42EF0D1B88E98882
4276|1841|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000A5FA69AE95E0D1C280FCD8768EC066271EB3A9F885210BC80B3D9F47A70AEBA942A5A76382F9D42D40A6771159159176
4277|1840|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000050D6400355D570AC9D83B207F3677D9602B40D72833DCF988A57BBB7885D68ED646FC603647D9471E733F841D12FA25C
4278|1839|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000009AB418EF86C7239030C69509FB66ABA83FB7DF1CDA3B382EF349D0D4DC8549C603E6563880CCE5FA9334ED5FA7269EB2
4279|1838|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000077B187D2F3E46FDCF999296FC89CBE26CCE817142975B3C95EF5DDC845148DB8B6CE02DBC56A78EC624632A58BD7809A
4280|1837|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000E2DE14B4E14C0FDBE1808D23C27A679EC148EFDFAF38BE5C7600219CBF66997D0F9313285E7C26F69D3F7A52C0CB36A9
4281|1836|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000B0C7EE7AD6089C3118DDB58E07D464D8E2060D9D471FEC6803C5007DBE360E8D73C867A1753A24B74041AE00295F4859
4282|1835|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000008E32F89D6D08BEC512C1581A6DAEF98610E2F595D66BA43A12183E38F0054449DC919B3B3C76CB0EE62F91CC78B0873D
4283|1834|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000001FDC874B2659F8729DA6D771BFFECA87EBC41C8B2E5BFF6DCD0442E4428467AA7C552868B4C2F83860B118D5B5AA233B
4284|1833|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000D25D6B7FA5DF91C32F386FE566736CD2FAD0FFE7FDB14E5BF00A1DFC89FFE89674649D1D64801AFE4950C514251241F0
4285|1832|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000DA428A2C946C40E252E7A7119E10CB6160F8FE542E5C5C9071DA863CC6971A1B3B7CBD187DE77A72894872480C64B8DA
4286|1831|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000B34674A370FA46B4FE5E869262EE6D89B134B4C70EE2AA79FDDD9A4DAC95BE4AAC9266FC83CEA1F2CB95404CD7DA6408
4287|1830|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000092C150356146A427BAF0FE24CE10306B5E266B140A01E6AC095C41D48D7C1F49F009AAB7A23BD951B0F914B1BD81661A
4288|1829|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000BD0C258744B610D7703FF2FCF999A49785AAC7CD9F14D1CCF621FFF518ACD4ECD828B4A396F74E7BC0C7375EC0DD00C9
4289|1828|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000005321EBD73DC1361AE498DAC99D76A8C8743AAD3BB7DFCC739B20C7CFFF24C10AC4228EC46EE849402D3DF8D266D34218
4290|1827|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000D05F4A4755E62FF9C967E81495F4EB4053B74A4AB0D08BDBEE75087BD4F1F6FF4D29A663CA015B2841780819A6F54E28
4291|1826|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000F4240170939BDB07AD76DAECFC4490D8E963645AFD68AA6DFC2A9D4EB973CBBA1C0E879F0693544E591E4569782A39AC
4292|1825|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000001D6D3B4433FF5D9388651CACD73ECCE26BA7DC92998E0CCEA6C40DA5C58F1845B7268D072BC2F629D915081409057B0A
4293|1824|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000B3FE6A5BF137EEFC7CA6BDF2B5CFD8D2543335C2398EF2F289453624B3C713900FB5878FE9DAC3D13B8CA003257916F8
4294|1823|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000C57E1A9DE8B4D9F09C36D852737ECBDC10CB23141A57E11BCBF0DB814E014E3011EB80B5923F1F70A6363CEAD21A4546
4295|1822|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000D55E3E059BE05B31C55780236A07266E750A750079A58455BD06450DB3C10F752BE18F54324D0941D9571B6359584010
4296|1821|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000085388EFE1985132B4C510E0E1FF252F68163F54E4A74A43DC62A2CD2F9ECF89EF1986B3D840ED362903C27A52D32E97
4297|1820|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000A30596AABDDDB48EB4226BE713FDB2E341CC377BE022FE69366D87A6E7E83F2FCCAC7F35135B0681438B9512FD179CD9
4298|1819|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000006942E5C274CFE0EC9A0844CDA852EAF82EC4A836AE05F5FA72046FB501D6E38F9A2F58F6F08C78E415E87F053D6CB4E7
4299|1818|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000036892777FA6D9523AF3869629F8271B8ED369C361040A9A661E0ED16A21A8F0C7434C3E487AAD8075CAD1493D705F9CC
4300|1817|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000051B379BD27D8CB23BF679AF6700546E730E646AE03CCA2C8881C35DBBEA99C9B05A31F0995AF71D5B41074E6F6879B57
4301|1816|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000146CACF89967D31203650315ABABC89A7AAEFE323750D581844F1EC8622549E31478FD1432164D3AEF521973390B9EE1
4302|1815|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000094472B77335BE7FDA1F058DC42B402B0794C957AB210724FAD333891BD549434F368F38D0E23FC103356F2923704758B
4303|1814|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000045019E95F36A1156C4BE7DD64B8EFF7897A3A68B09D620D85DAFBFF2D9C3FB5C15089D200D97701791C14897B8B1BB54
4304|1813|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000DC5D39F113E3B45BBFBA82DD1E8945965D643EDDB0396DB23E46E57A9CC9183B3CD222FAD0E815F7D6074720FEDD52B2
4305|1812|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000E186B3949A0FEE33894284C34C3F1BB4C607BC36FD2BBD688D7BC85A6E496759D3992CAE822984CFC2ECADECCA7AF1A9
4306|1811|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000553EA5A895FE2FFD8F051CB78D2E5557D0F35944180AFE7253B30634D7ABD0C5CE775E620466FE27639DD07B4D33CA37
4307|1810|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000064683F34F7609B9C13168C7BF79C96EB02F816162D6A2654897807F839FDB1F39ECBE1F7823838F5DBBE97466E0B372A
4308|1809|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000009D0A359AA902AB3C9C96A79B90BA56C0295407C5A00C9F9FCACDA2F32EA7F5F060B43C02F856DA1D46AA4BF2D45DB5F5
4309|1808|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000D7EB3D588FEA056289011F2C764AE6D35C77D5666E949FE655A617E96D1F4747C4A7808128C229B485813955B47B11A5
4310|1807|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000631B9229102D7A800079749579E5F1F37AD4EB1C178A41CC1D451EDA46E6F4898DD225C592A080029744650D05A167AD
4311|1806|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000C1EF5D51803128B6A08DFC2CDB9D32358838A44705B221BDF0F0AE8944C4D69A95BB37C4215E504572B53AD56BC921E2
4312|1805|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000016C40CAF2D3BD3551E428BECEE932F4548939A6368131610F890CB350CB37F7B61B5B7350950732384A6420595ACDFC1
4313|1804|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000001D45E659A66A7BFA383774CA95ED7C8F71806289CA39CEF8EDBDBDE04EE574ED82ED8D25CB1B86701CA48225A9F5E2D8
4314|1803|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000002B8AAD3F5A566CA7C546C933D144DDB4E258061A175035B4445157FDBD1DE376DA9C6AE4BCFD110F1E7823692B60AC77
4315|1802|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000615C6D18ED57F9E285E263CD05877573E7C819C9C309975AF3AF9E894D8DDB46A27E0F8B3A4DECEBFA8D428F4FEAAEF2
4316|1801|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000089B011782F4507A777BE42AAA498521D3B612078670A325592E17198ECC50A45123987539C89EF130959A8D6F1454B0E
4317|1800|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000001D142EB3B45C407C01F24B3D1E7741B8AFCCB141253F89D9FCF044E037653DECFB9C663477D7A22ECEF097347C247215
4318|1799|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000FFB4B1FA06EE5926FEA83C0C97FD68C87F33E0CF5CF7774864EF3A834F30A2EE75679DFD0CF11ED3DDF1D6259B46B5CA
4319|1798|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000009D2D587A9E6A54C30014734BEE95FE1F10538BE9C8B6EA9968B8B4EAC228F27E6DBC45004B98D523F8EA72C224CAC389
4320|1797|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000298C6C3E4EA16085735BB1E487DE59D5A736C5B41BF75E0637D2DB7999692C01D075E73A9F6077B49461A1EED393BB68
4321|1796|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000005F251A834CEA25D2E377DDF948E8B245A2709D574BEDA6C4F9723CB5F1DD0179CC6B5A83C7DD11514F2AC01123C7C1DF
4322|1795|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000060484022B481F701046389D47157937E5ABB7B7D36BB9463938267794852B04908349FAEA734CF3516813A5B4AB25C32
4323|1794|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000049C9CC002C558FC2CDBB5F168D053AEE71D563B0FB895D20B47C853A49169C6F6D79FCA2D1E2E4298B97B83C3F749E32
4324|1793|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000564A703A14C858E42CA93FA4910F918879B15C617CECBCDB09788A49DE37C4D50E0980F47F77DFAA9F551829BF344B71
4325|1792|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000007D751ED962C06E1F41451E3ADC851A5E484500FC88055BEBD2C01F4AD07FBD688A1DA074776D64207130F3E423219FFB
4326|1791|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000001CB31062D0E4331073158B793416EA6E96D37B7C932246F7B49087AB6B95582D0CF7CFE1AF054A310A57E03B20B0B48F
4327|1790|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000ADE91B7FD65D926F852F3735C0B9D0E08894D88405B76DC0562AF60950350000F6F9349DBA57C2B79D52FB395379BC61
4328|1789|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000003885D3E76BFA8BF45AC02DF93B34374E823A44F065D83A1D396C51FDA9BEC7C1CB7DF38565A3A54C794D9D484B78688C
4329|1788|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000EDF34A76E85B3E24FD75BFA1955BD972B6730C0B0B7CD6BF46A7F3CC1BDCB48B70462EBE05BFA432AC2C4128E92A52FA
4330|1787|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000399C1C5520153F160FF59EBE9620DFAC4BB9A69B05D059F6C622B11A8C383F4FBFFE765327FFC1D86574752258C26C9C
4331|1786|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000166663A0D09086FB7C550376B85BEFFB979817C20BCE91EA9505B349386111CB367F425EADE6CC5FC6E266DEAB5BAF9F
4332|1785|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000095D1300A35C8A93BB9775B4347FA476E08B8DBAD727352A8BB9FD8B026CC786C3628032F19350974EEBD28E3B39D4245
4333|1784|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000000DBA8B51136C09E8F37479AC8AB5A57F8C9AF25BD4C354DDDF8F1A6D2CD79C1F399547B87B7528092468B80130C60552
4334|1783|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000002EAD7F51749A9474DBDC586481DB7F5B39F8DB188D0DAF8F40A5B2D73214847D7E4674A507B8B5C0DEA82C046CDAC608
4335|1782|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD82540200000004EAEC18A055C752773F1C75E918BF40A2C02D90AF4525A02BA8ABB1C4DA575FBDBF5BDD10AC1253CF526C3A35762717
4336|1781|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000000B8E344D30471FEFE0C44FCCDACE807E137BBE017F81B2828AFE7F47F9245A307CBF3C2303BE5C540D4476C380FA7580
4337|1780|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000F06A7B116BC7D67CCA7091C13392E3A0A8F142723FB8ECF57AE0E7B66FB2E2746D742DB2B35EFE7633666953FC2F62D2
4338|1779|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD8254020000008C88D17089B9A6D7F10FD9AA1851A3D15365909A220CBC26859AFB0ED821A78379DBBE3C2AC09F4672E1FDC4A54A9E10
4339|1778|2|2014-01-01 00:00:00.000|0x00BB0D1AB27E7F46A25E608661BD825402000000D6120C187277706BD475F35160152935A80AC9C3466C1213858A5E19041EA6DFEA558DC11A1E6450663592F7C23AB0AA
